adult,budget,release_date,runtime,DirectorHistoryGross,ActorHistoryAverage_Gross,production_history_gross,genre_10752,genre_12,genre_14,genre_16,genre_80,genre_18,genre_10769,genre_10770,genre_27,genre_28,genre_10402,genre_35,genre_36,genre_99,genre_37,genre_878,genre_9648,genre_53,genre_10749,genre_10751,label
0,29500000.0,1995,129.0,41895491.0,30034308785.0,1630044023.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,7
0,30000000.0,1995,89.0,1.0,177578396609.0,2076274092.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8
0,11000000.0,1995,122.0,1.0,436527587692.0,330779145.3333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,18000000.0,1995,101.0,1.0,45878078322.0,584463654.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
0,20000000.0,1995,106.0,1.0,22318139884.0,368397047.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3
0,10000000.0,1995,116.0,1.0,2451899800.0,3611224694.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
0,33000000.0,1995,127.0,159773545.0,304647439130.0,430374409.3333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,8
0,55000000.0,1995,81.0,1.0,26657830964.0,1495724887.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
0,6000000.0,1995,106.0,1.0,46012571122.0,0.5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
0,15000000.0,1995,95.0,14021319.0,47229790685.0,209499221.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
0,3500000.0,1995,91.0,1.0,20216257414.0,1140711390.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
0,19000000.0,1996,108.0,27446365.0,2863521418.0,62653802.5,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3
0,50000000.0,1995,91.0,1.0,3513125493.0,2867825150.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2
0,15000000.0,1996,90.0,1.0,993081896.0,3163739577.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
0,20000000.0,1995,108.0,1.0,23157619148.0,0.16666666666666666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
0,8000000.0,1995,116.0,1.0,26879183366.0,442090076.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,38000000.0,1996,129.0,52552399.0,1812484809.0,429695489.6666667,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
0,8169363.0,1995,90.0,1.0,1595045557.0,3116033369.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,47000000.0,1996,104.0,1.0,27405059378.0,1085241619.5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2
0,14000000.0,1995,100.0,18090181.0,1193388172.0,3096233369.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2
0,50000000.0,1996,108.0,74189677.0,28753061674.0,1241429178.6666667,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7
0,7000000.0,1996,91.0,1.0,155346908727.0,510339521.5,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,12000000.0,1996,92.0,1.0,77741948343.0,1686324023.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
0,24000000.0,1995,135.0,315922320.0,21627609260.0,2369973651.6666665,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
0,72000000.0,1995,177.0,1.0,223219211595.0,0.3333333333333333,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,8
0,7500000.0,1995,91.0,20483423.0,58568743611.0,603401383.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,3
0,25000000.0,1995,113.0,525438899.0,1793511092.0,37108587.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,40000000.0,1992,117.0,1.0,7332782011.0,857638942.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5
0,7000000.0,1996,92.0,1.0,130892663764.0,480085922.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
0,50000000.0,1995,95.0,1.0,495804063.0,3086381759.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1
0,31000000.0,1996,117.0,1.0,3977854576.0,581451786.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
0,19000000.0,1995,118.0,1.0,119876220283.0,308241383.5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,6
0,4000000.0,1995,113.0,254700832.0,91330393914.0,23997487.25,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,52000000.0,1995,140.0,290152425.0,48266761144.0,2091436977.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
0,28000000.0,1995,139.0,1.0,160360593905.0,59973179.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,100000000.0,1995,121.0,158518804.0,3159553773.0,2311415448.5,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8
0,2000000.0,1995,83.0,32861136.0,47481152426.0,212849221.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,11000000.0,1995,91.0,1.0,43820461410.0,722248976.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,50000000.0,1995,100.0,1.0,268193116296.0,1859304601.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8
0,25000000.0,1995,128.0,80652590.0,1013464136990.0,2381776952.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
0,50000000.0,1995,109.0,36733909.0,65904502835.0,1455155829.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,7
0,53000000.0,1995,116.0,71791476.0,22223341850.0,443944858.5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7
0,7000000.0,1995,104.0,2040920.0,24903210786.0,428539281.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
0,27000000.0,1995,102.0,1.0,24722618743.0,945772581.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
0,90000000.0,1995,128.0,137298489.0,3722462494.0,1641100055.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8
0,55000000.0,1995,134.0,1.0,87775840965.0,379039304.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6
0,20000000.0,1995,107.0,1.0,23212510025.0,75771635.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,25000000.0,1995,97.0,1.0,286147352543.0,936234721.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2
0,90000000.0,1995,96.0,1.0,2034615247.0,690005632.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6
0,1500000.0,1995,91.0,1.0,269046907549.0,411586226.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,500000.0,1995,89.0,1.0,39335256423.0,0.5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,6000000.0,1995,94.0,3151130.0,1292158863.0,1198805529.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
0,15000000.0,1995,92.0,1.0,42751422105.0,1175607624.3333333,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,5
0,2.0,1995,95.0,1.0,1.0,0.3333333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,22000000.0,1995,114.0,1.0,226535351759.0,746450598.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,6
0,150000.0,1995,94.0,1.0,20996857976.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,8.0,1995,98.0,1.0,47220576074.0,6980987.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,50000000.0,1995,135.0,14683921.0,26108586388.0,806389113.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
0,45000000.0,1995,128.0,352927224.0,116751410559.0,451899633.6666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,7000000.0,1995,112.0,1.0,22166868973.0,403236796.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,35000000.0,1995,108.0,1.0,526668475894.0,92138854.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,6
0,42000000.0,1995,145.0,83531958.0,3536254932.0,898882412.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
0,14000000.0,1995,99.0,1.0,416069393153.0,629544964.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,60000000.0,1995,100.0,1.0,23748307620.0,1110525796.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6
0,20000000.0,1995,103.0,21665468.0,863804616.0,1796411436.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
0,175000000.0,1995,135.0,390798978.0,25769428249.0,1185197730.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8
0,2800000.0,1994,135.0,1.0,1.0,447205002.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2500000.0,1995,105.0,7993039.0,409665990053.0,2121071865.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,10000000.0,1995,89.0,1.0,60438225205.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
0,21000000.0,1995,115.0,1.0,1541970944.0,492271401.8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
0,27000.0,1994,92.0,1.0,90611234486.0,194392506.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,25000000.0,1994,97.0,1.0,560373334.0,516594724.5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3
0,55000000.0,1994,123.0,49114016.0,2303426068.0,2038621328.5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,8
0,16000000.0,1994,107.0,1.0,1005408922269.0,430521984.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
0,18000000.0,1994,127.0,333000000.0,2594096488.0,696502348.0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
0,15000000.0,1995,103.0,32101000.0,1257524261.0,1860268187.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
0,700000.0,1994,171.0,1.0,18114416287.0,12805195.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,5000000.0,1994,99.0,242623.0,71589018523.0,43073090.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10500000.0,1995,113.0,1.0,19646348089.0,329749876.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3
0,60000000.0,1994,123.0,62548947.0,2413612516.0,59509926.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8
0,14000000.0,1995,139.0,23237911.0,2509153473.0,362813858.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,60000000.0,1994,109.0,201957688.0,511016524824.0,1745600801.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3
0,2000000.0,1992,105.0,1.0,39183920575.0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
0,30000000.0,1994,133.0,1.0,153090552910.0,560358948.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
0,17000000.0,1995,106.0,1.0,22714438927.0,2902707892.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,45000000.0,1994,123.0,1.0,18865433025.0,906326404.5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,6
0,6.0,1995,95.0,1.0,750062626.0,540586479.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,31000000.0,1994,112.0,1.0,310423143389.0,1223200849.3333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
0,34000000.0,1994,119.0,239822391.0,181884247725.0,790310319.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
0,50000000.0,1995,127.0,188508199.0,41752823937.0,1071838074.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,7
0,16000000.0,1994,110.0,1.0,91875065180.0,301344877.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
0,11000000.0,1995,113.0,1.0,366856795.0,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
0,8000000.0,1994,154.0,14661007.0,182326317590.0,64978700.33333334,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8
0,400000.0,1992,105.0,1.0,41865453484.0,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,32000000.0,1995,107.0,1.0,3625903084.0,1841715727.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2
0,22000000.0,1995,108.0,1.0,1303580161.0,272573038.3333333,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
0,15000000.0,1994,133.0,21706101.0,157116611835.0,391936143.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
0,35000000.0,1994,89.0,1.0,590087287.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,45000000.0,1994,110.0,1.0,92676820074.0,1284838005.6666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7
0,55000000.0,1994,121.0,1.0,1528995271.0,0.3333333333333333,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,7
0,22000000.0,1994,97.0,1.0,37579317671.0,1130489313.5,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7
0,25000000.0,1994,142.0,1.0,184132146680.0,2129154271.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,25000000.0,1995,98.0,34872033.0,1010432155568.0,152368586.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
0,38000000.0,1994,118.0,1.0,2467577757.0,2782707892.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,6
0,6000000.0,1995,98.0,1.0,162418747235.0,52880588.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
0,11000000.0,1993,118.0,1.0,116529275278.0,1687144531.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
0,30000000.0,1995,106.0,44302255.0,698977921.0,3062333759.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,3
0,17000000.0,1995,103.0,154864401.0,1189026577.0,362275135.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7
0,3000000.0,1994,106.0,1.0,73236630429.0,1386950.666666667,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
0,15000000.0,1994,86.0,1.0,45353377917.0,1983976858.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6
0,5000000.0,1992,139.0,1.0,62662995169.0,180645785.8333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
0,62000000.0,1994,141.0,294351587.0,3832345267.0,1372435881.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8
0,45000000.0,1994,119.0,40903593.0,36985055669.0,1463005427.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6
0,15000000.0,1994,102.0,1.0,962591177.0,15561423.2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
0,46000000.0,1994,91.0,1.0,1144154616.0,1538366634.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8
0,55000000.0,1994,142.0,149022650.0,502197596321.0,1888874776.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8
0,6000000.0,1994,117.0,1.0,90258190938.0,140357202.33333334,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8
0,45000000.0,1994,123.0,1.0,2113272973.0,344226963.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,4
0,45000000.0,1994,89.0,1.0,66390964169.0,612566432.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
0,35000000.0,1993,140.0,2075084.0,100620488781.0,72948977.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,14000000.0,1994,112.0,1.0,278027554582.0,834007188.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2
0,23000000.0,1994,101.0,1.0,19079261254.0,230111890.5,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8
0,30000000.0,1994,83.0,1.0,46960628128.0,1718533189.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
0,11500000.0,1994,99.0,1.0,60662555871.0,1430768731.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,8000000.0,1993,98.0,1.0,95448623525.0,172731477.5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,30000000.0,1994,116.0,1.0,512130878251.0,2294364641.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8
0,27000000.0,1994,99.0,10736401.0,55048727650.0,666835024.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,6
0,115000000.0,1994,141.0,520000000.0,1210350186.0,1590742145.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8
0,63000000.0,1994,191.0,1.0,4180679244.0,1219784957.25,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3
0,10000000.0,1994,100.0,1.0,396689690154.0,300357458.5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
0,35000000.0,1994,102.0,1.0,1687148104.0,1704979268.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
0,26000000.0,1994,99.0,1.0,37873365357.0,0.25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3
0,8000000.0,1994,95.0,14358033.0,1777102609.0,852097369.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
0,34000000.0,1993,139.0,182300000.0,103912218381.0,484101466.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
0,17080000.0,1994,107.0,1.0,133682171415.0,127224125.83333331,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3
0,50000000.0,1994,104.0,23562716.0,62098874661.0,884832893.5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6
0,13000000.0,1993,87.0,2019469.0,21726882839.0,772566273.6666666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
0,22000000.0,1993,121.0,1.0,244329415286.0,0.5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,13000000.0,1993,90.0,1.0,13816868026.0,294495053.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,30000000.0,1993,144.0,52861249.0,334057639421.0,773205318.3333334,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
0,70000000.0,1993,112.0,1.0,11542511881.0,476693542.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8
0,40000000.0,1994,121.0,1.0,36441520849.0,180291676.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2
0,6900000.0,1993,102.0,1.0,25694512853.0,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,57000000.0,1993,115.0,1.0,15645213837.0,1712917120.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,7
0,30000000.0,1993,94.0,191502426.0,26435069663.0,187208717.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
0,42000000.0,1993,154.0,9243140.0,2446996617.0,493585207.6666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,8
0,20000000.0,1993,112.0,7434726.0,60731813884.0,571809596.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
0,44000000.0,1993,130.0,156563139.0,381502526736.0,2589097079.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,8
0,35000000.0,1993,115.0,1.0,202400132887.0,541122980.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2
0,18000000.0,1993,97.0,1.0,77687585176.0,748475426.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
0,25000000.0,1993,86.0,181096164.0,31616638422.0,812269003.5,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6
0,40000000.0,1993,128.0,11511031.0,144612238937.0,391120302.5,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,7
0,13000000.0,1993,133.0,1.0,387902074816.0,1338748767.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,63000000.0,1993,127.0,300854823.0,23046446500.0,905380624.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8
0,9000000.0,1993,117.0,1.0,51237953904.0,13896155.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,1500000.0,1993,96.0,1.0,39563117300.0,14661008.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,85000000.0,1993,130.0,1.0,1790202239.0,195665726.5,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,6
0,13500000.0,1993,104.0,2735731.0,76626303026.0,1328356157.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2
0,3500000.0,1993,97.0,1.0,31444807025.0,394192904.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
0,55000000.0,1996,133.0,1.0,58591208791.0,3080292068.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6
0,25000000.0,1993,125.0,835676356.0,94761527369.0,922534558.5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8
0,12000000.0,1994,107.0,1.0,104241323091.0,720967110.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
